,,,,,
,,,,,
State,X,Y,Date,Report ID,Description
,-121.5287,47.485,8/1/1977,10397, A bipedal subject seen standing in Hannan Lake 
,-121.6009,43.74251,6/1/2004,10509, Large animal seen crouching near Baker Lake
,-122.2917,47.18556,1973 or 74,10653, Young bike riders see large animal cross road
,-120.0745,48.321,3/1/1987,10974," Large, white haired biped seen twice near Twisp"
,-122.54,47.79,9/1/2000,11918, Late night sighting by motorists near Kingston
,-122.8833,47.28069,9/1/2005,12689, Nighttime sighting by motorist near Jarrel Cove State Park
,-123.8161,46.98621,7/1/1984,12838, Night time sighting along B Street outside Aberdeen 
,-121.8668,48.35552,5/1/1980,12916, Daylight sighting by motorists near the town of Big Lake
,-122.2339,45.74715,11/1/2005,13115, Daylight sighting by a backpacker on Silver Star Mountain (See Photos)  
,-122.3055,47.14385,5/1/1983,13654, Man describes childhood encounter near Sunrise Elementary School in Puyallup 
,-123.9718,47.3631,7/1/2004,14112, Afternoon sighting by motorists near Quinault Fish Hatchery
,-121.9749,47.7393,6/1/2005,14305, Late night sighting near Duvall
,-120.7772,48.19923,1954-55,14534, Multiple witness sighting in daylight in a remote area near Holden
,-122.4966,47.74897,6/1/2006,14982, Jefferson Head encounter by community service group
,-119.187,48.32956,6/1/2006,15135, Dusk sighting by a couple near a spring outside Omak
,-122.3076,46.84565,8/1/2006,15721, Forest worker has an encounter near Mount Rainier
,-122.3219,47.45411,6/17/1905,16295, Mutliple daylight sightings in Suquamish
,-122.0282,47.01562,5/1/2001,16364, Family on bikes sees black hairy creature walking in a riverbed near Fairfax
,-119.7085,48.9588,5/1/1996,16994, Daylight sighting by fisherman at Lake Chopaka
,-122.645,48.39936,10/1/2006,17903, Possible sighting by motorist on perimeter of Deception State Park
,-123.3749,46.60207,11/1/2006,18620, Hunter describes close encounter outside Doty
,-123.2902,47.00625,6/1/1982,18823, Young Man Has Surprise Encounter at High School Graduation Party
,-120.6599,48.31199,8/1/2007,21189, Daylight sighting by boaters where Holden Creek flows into Lake Chelan
,-122.3045,46.52352,8/1/2003,22475, Night watchmen at logging camp near Morton describes multiple incidents
,-121.5763,46.67816,9/1/1994,23033, Daylight sighting reported to rangers by park visitor at Mount Rainier National Park
,-123.2182,47.49865,11/1/2007,23160, Daylight encounter with two hunters south of Union (w/ cellphone photos)
,-123.1742,46.98278,4/1/2008,23558, Friends lost on backroads west of Olympia are stunned by a creature with large green eyes
,-122.1183,46.75468,7/1/1987,23614, Motorist returning from fireworks display gets a good look at a bigfoot near Ashford
,-122.3234,47.4506,7/1/2008,24129, Two very tall hairy creatures seen running down the road at night near Indianola
,-123.8343,47.50319,7/1/2008,24379, Daylight road-crossing sighting by the U.S. Postal Carrier for the town of Quinault Lake (w/ low quality cel
,-122.1979,47.75034,10/1/1974,24562, Man remembers running home when he and his friend spot a tall hairy creature near Woodinville
,-121.7666,47.43534,8/1/2000,24568, Multiple witness sighting at Rattlesnake Lake
,-123.8165,46.4205,4/1/2008,24751," Young man, on camping trip with his family, sees a sasquatch near Naselle"
,-121.6548,47.48176,12/1/1990,24755, Truck Driver recalls daylight sighting east of North Bend
,-121.25,46.85,8/1/2007,26065, California BFRO researcher has sighting with a thermal imaging unit in Wenatchee National Forest
,-123.7727,46.94102,1/1/1995,26101, Teacher sees a bigfoot cross the highway in front of her near Aberdeen
,-121.9418,47.13485,7/1/2002,26255, Woman tells of daylight sighting while hiking near Mud Mountain Dam
,-121.1859,47.70178,8/1/2009,26403," Man sees large, hair-covered figure while riding on train near the Cascade Tunnel"
,-122.3431,46.2965,11/1/2006,26567, Sasquatch sighted crossing Elk Meadows parking lot near Toutle Lake
,-121.7427,47.57576,10/1/1991,27473, Man recounts seeing a sasquatch while driving a logging road near Snoqualmie
,-122.2719,46.84748,5/1/2010,27803, Hikers near Eatonville surprise a sasquatch drinking from the river
,-122.3898,45.90052,8/1/1995,28123, Teenager recounts his sighting as a very young boy on his property near Yacolt
,-122.215,48.308,6/1/2009,28308," Man has a close encounter with a large, upright creature in a swamp near Big Lake"
,-121.6962,48.32675,10/1/2010,28438, Hunter has a daylight sighting of a tall biped west of Darrington
,-122.2214,47.17295,9/1/1976,28788, Memory told of close encounter with a sasquatch while picking up clay pigeons near Sumner
,-121.5298,47.12045,6/1/2008,28898, Dusk and nighttime sightings by couple at rock quarry near Greenwater
,-122.4331,46.88234,7/1/1990,29025," Father remembers fishing with his son, appearing to be observed by a sasquatch which is later sighted on the"
,-122.7746,46.63477,5/31/1905,29055, Young girl recounts two encounters at the family farm near Chehalis
,-121.6314,45.96112,8/1/2004,30051, Vocalizations and tense sighting reported by couple hiking and camping near Trout Lake
,-123.3678,48.08955,9/1/1983,31009, Woman recalls afternoon sighting as a child near Port Angeles
,-122.5958,47.10637,9/1/1986,32824, Recollection of a road crossing at dusk while working as an MP on Fort Lewis
,-122.2638,48.92928,7/1/1995,33908, Woman drives car over subject lying on road near Everson
,-122.7515,46.78571,3/1/2012,34710, While target shooting a family observes a large bi-ped in a blackberry patch near the town of Rainier
,-121.4813,45.86883,9/1/2010,35479, Nighttime sighting by a motorist near BZ Corner
,-121.6708,48.03114,9/1/2011,35706, Camper has two late night encounters in North Cascades
,-122.202,46.53686,6/1/2012,35812, Early afternoon sighting by hiker near Morton 
,-123.7194,47.08824,7/1/2004,36326, Nighttime sighting by campers stopped on remote road near Wishkah
,-122.4212,47.05072,9/1/2012,36467, Man driving home through Joint Base Lewis-McChord sees an animal walk across the road south of Spanaway
,-121.429,48.05305,6/1/2002,37101, Daytime sighting of two upright figures on the bank of Monte Cristo Lake
,-122.5368,47.09762,1/1/2008,37730, Teen views ape-like animal crossing road quadrupedally at night in Enumclaw
,-122.2763,48.10255,6/1/2010,37885, Daylight encounter while hiking on the Tulalip Indian Reservation
,-122.1375,48.11308,12/1/2012,38224, Huge upright figure crosses road in-front of Marysville couple at night.
,-122.911,48.00503,9/1/1986,39025, Man remembers his daylight sighting of a bigfoot standing on a stump next to Discovery Bay
,-122.528,47.78212,6/1/2003,39825, Wilderness guide in Indianola observes a large bipedal subject while hunting
,-121.9883,45.63921,6/1/1985,40371, Memory told of a daylight sighting at a golf course in North Bonneville
,-122.3482,47.064,10/1/2012,42395, Motorist sees a large hairy biped cross the road at dusk in Spanaway
,-124.0556,47.0562,9/1/2013,42448, Motorist has a close daylight sighting of a Sasquatch chasing a deer near Ocean Shores (Sketches included)
,-121.9995,48.93228,6/8/1905,42736," Man recalls seeing a huge, hair-covered biped standing beside the road at night near Snohomish"
,-121.8135,48.09853,6/11/1905,44368, Memory told of being chased home by a bi-pedal animal near Robe
,-121.9557,46.77641,3/1/2014,44474, Off roader testing his snow machine observes an “Oversized Gorilla” near Ashford.
,-120.9783,47.1902,5/1/2014,45049, Two men have a close up sighting during road crossing outside Cle Elum at sunset
,-123.3212,47.41184,5/1/2002,45423, Memory told of seeing two sasquatches by a river west of Union
,-119.8345,48.57028,7/1/2008,47872, Morning sighting by a woodcutter NW of Conconully
,-88.51969,44.8491,8/1/1981,135, Two couples shine owl and observe large hairy primate
,-91.71295,45.5,11/1/1997,1105, Newspaper article about a track find and investigation
,-90.0411,44.6543,3/1/2000,2215, Newspaper deliveryman sees large gray colored creature that was walking on two legs and carrying dead animal.
,-89.6965,45.89832,6/6/1905,2792," While watching TV, witness sees large, dark, upright object pass by the window"
,-88.16359,45.33418,11/1/1992,2804," Tracks found by hunters, creature seen"
,-90.51659,45.78177,11/1/1997,2863, Hunter observes dark figure with swinging arms making long strides
,-89.67523,45.22849,6/1/1905,3005," While crossing a railroad track, witness sees creature covered in dark brown hair"
,-88.7829,45.56326,7/1/1983,5244, Sighting by young fisherman at dusk on Wabikon Lake
,-90.51145,45.7743,11/1/2002,5507, Man sees reddish brown figure near Phillips jump off road
,-89.16425,45.5051,5/1/1979,7232, Morning sighting near Pelican Lake
,-90.444,45.775,9/1/2003,8121, Hunting & fishing guide has afternoon encounter in deep woods near Lugerville
,-92.4573,45.1097,4/1/1995,8502, New driver frightened into screaming as he passes huge creature walking along road
,-90.7221,44.3801,1/1/2005,10446, Motorist has nighttime sighting of upright animal near Hatfield
,-89.9905,45.0902,6/1/2001,15050, County parks employee's early morning sighting near Rib River
,-91.3171,44.4049,8/1/1997,16870, Daylight sighting by motorist of a juvenile north of Whitehall
,-91.49319,46.10445,7/1/1981,23691, Man recalls encounter at a cabin on Nelson Lake
,-90.42001,45.73271,7/1/2008,24265, BFRO Investigator obtains first thermal footage (very brief) outside Phillips
,-87.73608,45.02046,8/1/1979,27630, Man recalls observing creature in a field near Marinette
,-92.03925,44.75668,7/1/2006,29294, Sundown sighting by teen on bicycle in Eau Galle River bottoms
,-88.03413,45.64867,4/1/2013,41062, Daytime road crossing seen by a retired police officer near Pembine
,-90.43515,45.672,7/1/2013,41657, Daybreak sighting by fishermen driving to a tournament near Phillips
,-80.37878,39.52122,1978-79,1201, Drain pipes knocked down after strange howls/screams were heard
,-80.11329,39.54114,4/1/1999,1202, Series of accounts under investigation by the curators regarding reports of a large creature. 
,-79.3434,38.87813,1/1/1998,1205, Witness sees a large creature crossing the road
,-79.42547,38.95242,9/1/1997,1206," Dolly Sods; Tracks seen, loud screams and strange odor detected. "
,-82.59822,38.12764,1979 -'84,1207," One of several  sighting and vocalization reports. When witness called out "" it stood up at the edge of the h"
,-80.60419,38.32548,7/1/1987,1774, 3 Friends watch 7' tall 2 legged hairy brown animal on the other side of the river
,-81.16211,39.21833,11/1/2001,3655," Daylight sighting near rural church on Rt. 31, east of Parkersburg, near Cairo"
,-79.43762,39.0417,7/1/1987,7188, Two men shocked to see hairy figure close on trail in Monongahela National Forest
,-80.68192,40.1333,12/1/2004,10006, A woman has late night sighting when a motion detecting light illuminates her back porch
,-81.85806,39.01972,3/1/2005,10945, Passenger has late night sighting along interstate
,-80.7582,37.6541,9/1/2001,12812, Early morning backyard sighting by newspaper deliverer near Talcott
,-80.03149,38.6685,11/1/1989,12959, Sightings by two hunters in tree stands outside Elkwater
,-81.29745,37.58135,12/1/2005,13237, Daylight sighting near an abandonned mining chamber near Amigo
,-77.9407,39.5392,March 1970's,13949, Late-night road-crossing sighting by firefighter near the Potomac River
,-79.5375,39.6995,10/1/2004,14280, Night sighting outside rural home near Bruceton Mills
,-81.70641,38.2128,7/1/2006,15355, Early morning sighting by bat survey crew
,-82.59348,38.35727,8/1/2006,15481, Early morning sighting by motorists on Tolsia Highway outside Kenova
,-78.49429,39.5226,10/1/2006,16204, Repeat visitations described near rural home
,-79.95418,39.03496,3/1/2006,16529, Nighttime sighting by motorist along US-250 outside Belington
,-81.1271,37.32091,7/1/2006,16890, Repeat visitations described near rural home outside Princeton
,-80.01335,37.5313,10/1/1994,19206, Three Creatures observed Ripping Limbs and Bark from Trees in the Monongahela National Forest
,-79.3762,38.835,1/1/2007,19841, Road crossing sighting by motorist on Hwy 55 north of Seneca Rocks area.
,-80.51374,38.33109,6/1/2007,20068, Bigfoot spotted by driver in Cranberry River region of Monongahela National Forest.
,-79.3686,38.835,7/1/2007,20101, Afternoon sighting by hiker at Seneca Rocks
,-79.47325,38.8926,7/1/2007,20159, Nighttime sighting by motorist on Hwy 33 near Seneca Rocks
,-79.4016,38.8409,6/1/2007,20846, Late night sighting by motorists on US 33 / St Rt. 55 in Seneca Rocks Nat. Rec. Area
,-80.64685,37.50965,8/1/2007,20863, Youngster Surprised by Tall Creature near Linside
,-78.94501,39.335,11/1/2003,21894, Large creature on all-fours seen crossing US-50 near Burlington
,-81.5722,38.2383,est.1990,23191, Man remembers seeing a large hairy creature in a cemetary near Marmet
,-81.095,37.7,9/1/2007,23411, Multiple sightings in daylight outside Shady Spring
,-79.01405,39.26188,11/1/2004,23437, Night time sighting by motorist outside the town of Keyser
,-80.9075,37.7929,3/1/2008,23477, Family of bigfoot seen near I-64
,-80.3616,37.9937,6/30/1905,23762, Sasquatch meets car running along US Hwy. 219
,-80.17,37.445,8/1/1979,24061, Family gathering interrupted by 8-foot tall visitor at the kitchen window
,-81.68124,37.2875,8/1/1969,24421, Woman remembers daylight sighting while walking in the Slate Creek area
,-79.4593,39.10023,12/1/2008,25301, Hunter has close sighting of a primate-like creature in the Canaan Valley National Wildlife Refuge
,-82.28279,38.16391,2/1/2009,25497, Ongoing activity in a rural setting near Nestlow
,-80.71875,37.9208,5/1/2009,25989, Girl sees bigfoot outside home in mountains near Smoot
,-80.23375,39.1611,5/27/1905,26963, Blacksmith recalls seeing a creature come down a mountainside and shares a sketch he drew
,-80.27,38.98,9/1/2009,27363, Witness describes getting a good look at a bi-pedal creature while driving on a country road in Buckhannon
,-80.1177,38.1882,11/1/1969,29124, Recollection of a daylight sighting while deer hunting near Greenbrier River.
,-81.4625,38.2639,11/1/2009,31404, Deer hunter has daylight sighting on a logging road near Cabin Creek
,-81.08506,38.0695,11/1/2007,34043, Observation by a hunter through his scope by the New River Gorge Bridge near Fayetteville
,-82.43855,38.35806,6/1/1961,38547, Medical doctor recalls his daylight sighting as a teenager near Huntington
,-80.6754,38.12852,9/1/2014,46528, Very close observation of a road crossing at night near Quinwood
